ID_NUMBER,FACILITY_NAME,ACTIVITY_LOCATION,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,TRANSPORTER,ACTIVE_SITE,OPERATING_TSDF
ALR000038992,CAR AMERICA,AL,------,Other,102 HIGHWAY 80 WEST,DEMOPOLIS,AL,36732,,,,N  ,-----,------         
ALR000038984,O'BRIEN IRON & METAL,AL,------,VSQG,300 EAST WATSON STREET,ANDALUSIA,AL,36420,,,3,N  ,H----,------         
ALD982092603,SUNSHINE CLEANERS,AL,------,Other,121 WEST COMMERCE STREET,GREENVILLE,AL,36037,31.82952,-86.624536,,N  ,-----,------         
ALR000039099,PETRO LUBE #19,AL,------,VSQG,22526 HIGHWAY 216,MCCALLA,AL,35111,,,3,N  ,H----,------         
ALD128737350,DELPHI AUTOMOTIVE SYSTEMS MECHATRONICS,AL,------,Other,17195 HWY 98 WEST,FOLEY,AL,36535,30.2426,-87.43548,N  ,N  ,-----,------         
ALD981470214,CSX TRANSPORTATION INC,AL,------,Other,315 SOUTH THREE NOTCH,TROY,AL,36081,31.804702,-85.973572,N  ,N  ,-----,------         
ALD983184185,MONTGOMERY  IRON & METAL COMPANY,AL,------,Other,2811 DAY STREET,MONTGOMERY,AL,36101,32.369184,-86.336015,,N  ,-----,------         
ALR000003038,WINN DIXIE #579,AL,------,Other,1617 SOUTH COLLEGE STREET,AUBURN,AL,36830,,,N  ,N  ,-----,------         
ALR000022210,ATMAX INC DBA ALL TUNE AND LUBE #1247,AL,------,VSQG,7851 TANNER-WILLIAMS RD,MOBILE,AL,36608,30.4136,-88.1334,3,N  ,H----,------         
ALR000014381,WINN-DIXIE STORE #1917,AL,------,Other,1161 HIGHWAY 72,KILLEN,AL,35645,,,N  ,N  ,-----,------         
ALR000037192,MONROE COUNTY ROAD DEPT SHOP,AL,------,Other,66 SOUTH MOUNT PLEASANT,MONROEVILLE,AL,36460,31.3154,-87.1955,N  ,N  ,-----,------         
ALR000042465,CROWN COLUMN AND MILLWORK,AL,------,SQG,427 RAINS AIR DEPOT ROAD,GADSDEN,AL,35903,34.000954,-85.852302,2,N  ,H----,------         
ALR000034843,EARTHGRAINS BAKING COMPANIES INC,AL,------,Other,9312 HIGHWAY 20 SUITE O,MADISON,AL,35758,,,N  ,N  ,-----,------         
ALD000826776,BELLSOUTH 12330,AL,------,Other,2155 OLD SHELL ROAD,MOBILE,AL,36607,30.687845,-88.091377,,N  ,-----,------         
ALR000044586,DECATUR UTILITIES,AL,------,Other,2501 CEDAR RIDGE DR SW,DECATUR,AL,35603,34.335075,-87.020352,N  ,N  ,-----,------         
ALR000030387,NORTHWEST COMMUNITY COLLEGE,AL,------,VSQG,2080 COLLEGE ROAD,PHIL CAMPBELL,AL,35881,,,3,N  ,H----,------         
ALR000029223,WINN-DIXIE STORE #433,AL,------,Other,3952 US HIGHWAY 80W,PHENIX CITY,AL,36870-6523,,,N  ,N  ,-----,------         
ALR000040980,MIDDLETON FIELD AIRPORT,AL,------,Other,US HWY 84W 2 MILE WEST OF I-65,EVERGREEN,AL,36401,31.2452,-87.0229,N  ,N  ,-----,------         
ALR000035139,GOLD KIST HATCHERY,AL,------,Other,3900 COUNTRY CLUB ROAD,JASPER,AL,35502-5908,,,N  ,N  ,-----,------         
ALR000042523,ROYAL'S JUNK YARD,AL,------,VSQG,7831 HIGHWAY 188,CODEN,AL,36523,,,3,N  ,H----,------         
ALR000023846,WALMART # 377  WALMART STORES EAST LP,AL,------,Other,US HIGHWAY 11,LIVINGSTON,AL,35470,32.3501,-88.1112,,N  ,-----,------         
AL0000095406,OLD ENGLISH CLEANERS,AL,------,Other,2380 PEPPERELL CORNERS,OPELIKA,AL,36801,,,,N  ,-----,------         
ALD000823310,GEORGIA PACIFIC CORP/TIMBER,AL,------,Other,P O BOX 986,MONROEVILLE,AL,36461,31.526667,-87.323333,,N  ,-----,------         
AL0000738120,SEARS ROEBUCK AND CO 7415,AL,------,Other,108 ZENITH ROAD,DOTHAN,AL,36303,31.254023,-85.40696,,N  ,-----,------         
ALD991300278,BELLSOUTH 11614,AL,------,Other,1480 MONTGOMERY HIGHWAY,VESTAVIA,AL,35216,,,N  ,N  ,-----,------         
ALD982098378,JIM BURKE AUTOMOTIVE INC,AL,------,Other,1300 3RD AVENUE NORTH,BIRMINGHAM,AL,35203,33.511443,-86.816454,N  ,N  ,-----,------         
ALR000024901,FT. PAYNE 161 KV SUBSTATION,AL,------,Other,3701 GAULT AVENUE NORTH,FORT PAYNE,AL,35967,34.2841,-85.4122,N  ,N  ,-----,------         
ALD982098303,SAMFORD UNIVERSITY,AL,------,VSQG,800 LAKESHORE DRIVE,BIRMINGHAM,AL,35229,33.4627,-86.790584,3,N  ,H----,------         
ALD983176066,SIGNODE TOOL REPAIR,AL,------,SQG,501 HICKMAN STREET,RAINBOW CITY,AL,35906,33.971375,-86.038812,2,N  ,H----,------         
ALR000030411,ENVIRONMENTAL TREATMENT TEAM,AL,------,Other,7455 RANGELINE RD,THEODORE,AL,36582,,,N  ,N  ,-----,------         
ALR000043232,ARBORS DIRECT INC.,AL,------,Other,30 INDUSTRIAL PARK,CHILDERSBURG,AL,35044,,,N  ,N  ,-----,------         
ALD079126231,GOODYEAR AUTO SERVICE STORE,AL,------,VSQG,1701 6TH AVE SE,DECATUR,AL,35601,30.345808,-86.869789,3,N  ,H----,------         
ALR000039354,FORMER GURNEY MANUFACTURING,AL,------,Other,242 S COURT ST,PRATTVILLE,AL,36067,,,,N  ,-----,------         
ALR000006270,THE DECATUR DAILY,AL,------,Other,201 FIRST AVENUE SE,DECATUR,AL,35601,,,,N  ,-----,------         
ALR000031849,SUNRISE AUTOMOTIVE,AL,------,Other,5889-A SERVICE ROAD,BIRMINGHAM,AL,35235,33.64281,-86.61521,,N  ,-----,------         
ALD980515654,UTILIZATION,AL,------,VSQG,866 RIVER ROAD,VALLEY,AL,36854,32.796667,-85.186667,3,N  ,H----,------         
ALD982173825,SERRA CHEVROLET CHRYSLER DODGE JEEP HOND,AL,------,VSQG,40941 US HWY 280,SYLACAUGA,AL,35150,33.103504,-86.172503,3,N  ,H----,------         
AL2640090013,TVA LAND RESOURCES MAINT BASE,AL,------,Other,20403 US HWY 431,GUNTERSVILLE,AL,35976-8508,,,,N  ,-----,------         
ALR000032797,MR BURCH DRY CLEANERS,AL,------,Other,429 EDGEMONT TOWN CENTER  STE 171,HOMEWOOD,AL,35209,,,,N  ,-----,------         
ALR000038513,WACHOVIA BANK,AL,------,VSQG,200 WILDWOOD PARKWAY,HOMEWOOD,AL,35209,,,3,N  ,H----,------         
ALR000016527,GOODYEAR AUTO SERVICE CENTER #2237,AL,------,VSQG,5811 ATLANTA HWY,MONTGOMERY,AL,36117,32.38216,-86.20015,3,N  ,H----,------         
ALR000030205,JAMES STEWART,AL,------,Other,1329 RIVER ROAD,VALLEY,AL,36854,,,,N  ,-----,------         
ALD063665723,DANA CORPORATION,AL,------,Other,3000 SELMA HIGHWAY,MONTGOMERY,AL,36108-5099,32.301627,-86.435467,N  ,N  ,-----,------         
ALR000030460,MOSELEY ENTERPRISES INC,AL,------,VSQG,32640 HIGHWAY 43 SOUTH,THOMASVILLE,AL,36784,,,3,N  ,H----,------         
ALR000030361,AMERICAN EAGLE GAS STATION,AL,------,Other,1221 HIGHWAY 280,PHENIX CITY,AL,36867,,,,N  ,-----,------         
ALR000030478,KAPPLER USA,AL,------,Other,18 GRIMES DRIVE,GUNTERSVILLE,AL,35976-9380,,,,N  ,-----,------         
ALR000030452,BEVILL STATE COMMUNITY COLLEGE,AL,------,VSQG,2631 TEMPLE AVE NORTH,FAYETTE,AL,35555,,,3,N  ,H----,------         
ALR000038539,WACHOVIA BANK,AL,------,VSQG,112 NORTH 20TH STREET,BIRMINGHAM,AL,35203,,,3,N  ,H----,------         
ALR000035147,"TVA FARLEY, AL 161-KV SWITCHING STATION",AL,------,Other,15900 CHANEY THOMPSON ROAD,HUNTSVILLE,AL,35801,,,,N  ,-----,------         
ALR000015016,BELLSOUTH  11406,AL,------,Other,41 20TH AVENUE NW,BIRMINGHAM,AL,35215,,,N  ,N  ,-----,------         
ALR000030148,FORMER HALL SYSTEMS,AL,------,Other,1504 APALACHEE,BIRMINGHAM,AL,35207,,,,N  ,-----,------         
ALD983174434,ROHR AERO SERVICES INC DBA GOODRICH,AL,------,Other,16150 SOUTH GREENO ROAD,FAIRHOPE,AL,36532-5530,30.478593,-87.886312,N  ,N  ,-----,------         
ALD981479553,JIM MASSEY CLEANERS,AL,------,Other,3035 WOODLEY RD,MONTGOMERY,AL,36100,32.327036,-86.26488,N  ,N  ,-----,------         
AL0000029371,MARTIN MARIETTA AEROSPACE,AL,------,Other,BLDG. 7816T6 CONTRAVES ROAD,REDSTONE ARSENAL,AL,35898,,,,N  ,-----,------         
ALD983190646,"MERIDIAN RAIL CALERA, ALABAMA",AL,------,VSQG,14TH STREET & WOODBINE AVENUE,CALERA,AL,35040,33.103183,-86.755386,3,N  ,H----,------         
ALR000033019,GILLS SERVICE CENTER,AL,------,VSQG,5350 HIGHWAY 280,HARPERSVILLE,AL,35078-6317,33.203988,-86.262066,3,N  ,H----,------         
ALD983171539,A-1 PLATING INC,AL,------,SQG,2009 MISSOURI STREET,TUSCUMBIA,AL,35674,34.701276,-87.693258,2,N  ,H----,------         
ALR000016444,BIRMINGHAM FASTENER MFG - PLANT #2,AL,------,Other,3917 RICHARD ARRINGTON JR BLVD N,BIRMINGHAM,AL,35234,33.321993,-86.464917,N  ,N  ,-----,------         
ALR000010561,WIREGRASS REHABILITAION CENTER,AL,------,Other,795 ROSS CLARK CIRCLE,DOTHAN,AL,36303,31.321111,-85.449722,N  ,N  ,-----,------         
ALD004009825,METSO MINERALS THOMAS DIVISION,AL,------,VSQG,900 NORTH 38TH STREET,BIRMINGHAM,AL,35222,33.536758,-86.782427,3,N  ,H----,------         
ALR000030445,BEVILL STATE COMM COLLEGE WALKER CAMPUS,AL,------,VSQG,1411 INDIANA AVE,JASPER,AL,35501,,,3,N  ,H----,------         
ALD114301534,DYNASTY BOATS INC.,AL,------,VSQG,21145 HWY 31 NORTH,VINEMONT,AL,35179,34.26854,-86.88365,3,N  ,H----,------         
ALR000026708,BELLSOUTH 11403,AL,------,Other,8419 1ST AVENUE NORTH,BIRMINGHAM,AL,35206,,,N  ,N  ,-----,------         
ALR000038455,DALE MEDICAL CENTER,AL,------,Other,100 HOSPITAL AVENUE,OZARK,AL,36360,,,N  ,N  ,-----,------         
AL0000871020,MASTER CLEANERS-LAUNDRY LLC,AL,------,Other,3429 ST STEPHENS ROAD,PRICHARD,AL,36610,,,N  ,N  ,-----,------         
ALR000024729,GOLD KIST HATCHERY,AL,------,Other,140 HERRING CROSSROADS,RUSSELLVILLE,AL,35654,,,N  ,N  ,-----,------         
ALR000021691,FIRESTONE STORE #3296,AL,------,VSQG,2000 6TH STREET,TUSCALOOSA,AL,35401-1725,33.1117,-87.3154,3,N  ,H----,------         
ALD086546652,KENWORTH OF BIRMINGHAM INC,AL,------,Other,3330 5TH AVE NORTH,BIRMINGHAM,AL,35222,33.526764,-86.78918,N  ,N  ,H----,------         
ALR000042796,DOTHAN VA CBOC,AL,------,VSQG,2020 ALEXANDER DRIVE,DOTHAN,AL,36301,,,3,N  ,H----,------         
ALR000042374,SPARKMAN AUTO CLINIC,AL,------,VSQG,1212 SPARKMAN DRIVE NW,HUNTSVILLE,AL,35816,,,3,N  ,H----,------         
ALD983170291,ABSTON PETROEUM BULK PLANT,AL,------,Other,HIGHWAY 17 SOUTH,GILBERTOWN,AL,36908,,,,N  ,-----,------         
ALD982108680,CITY OF BIRMINGHAM,AL,------,Other,2800 53RD AVENUE NORTH,BIRMINGHAM,AL,35217,33.578429,-86.805234,N  ,N  ,-----,------         
ALR000000182,PHILLIPS-VAN HEUSEN R&D LAB,AL,------,Other,112 SOUTH UNION AVE,OZARK,AL,36360,31.458895,-85.640273,N  ,N  ,-----,------         
ALR000006197,S&S MATERIALS,AL,------,VSQG,5375-B LAURENDINE ROAD,THEODORE,AL,36582,,,3,N  ,H----,------         
ALR000042531,GUESNARD PROPERTY,AL,------,Other,931 LUMPKIN ROAD,MOBILE,AL,36608,,,N  ,N  ,-----,------         
ALR000030130,ON THE GO AUTO MAINTENANCE,AL,------,Other,406 WILLIAMS AND BROAD DR,BROWNSBORO,AL,35741,,,N  ,N  ,H----,------         
ALR000029371,BNSF RAILWAY,AL,------,Other,314 DEPOT ROAD,MAGNOLIA,AL,36754,,,N  ,N  ,-----,------         
ALR000024943,GOLD KIST HATCHERY,AL,------,Other,257 UNION GROVE ROAD,CROSSVILLE,AL,35962,,,N  ,N  ,-----,------         
ALR000043265,VA CLINIC-GADSDEN,AL,------,VSQG,206 RESCIA AVE,GADSDEN,AL,35906,,,3,N  ,H----,------         
AL6640090001,TVA COAL WASHING FACILITY,AL,------,Other,2.5 MILES W OF TOWN OF FABIUS,FABIUS,AL,35965,,,,N  ,-----,------         
ALD034057596,NORMENT SECURITY GROUP INC,AL,------,Other,3224 MOBILE HIGHWAY,MONTGOMERY,AL,36108,32.343454,-86.339858,,N  ,-----,------         
ALR000041046,A+ TRANSMISSION,AL,------,VSQG,281 SCHILLINGER ROAD NORTH,MOBILE,AL,36608,34.5,-86.5,3,N  ,H----,------         
ALR000018135,RYDER TRANSPORTATION,AL,------,VSQG,846 TRANSPORTATION DRIVE,ALEX CITY,AL,35011,32.56406,-85.5644,3,N  ,H----,------         
ALR000014225,CUSTOMIZED METAL WORKS,AL,------,Other,4103 OLD SCOTT ROAD,BLOUNTSVILLE,AL,35079,,,N  ,N  ,-----,------         
ALR000040527,"INTERNATIONAL PALLET, INC",AL,------,VSQG,545 PONDEROSA DRIVE,WEST BLOCTON,AL,35184-3476,,,3,N  ,H----,------         
ALR000038075,TVA SECTION 46KV SUBSTATION,AL,------,Other,200 MAIN STREET NORTH,SECTION,AL,35771,34.35133,-85.591828,N  ,N  ,-----,------         
ALD983193368,A T & T,AL,------,Other,3 MI OFF CO RD 87,OMAHA,AL,36274,,,,N  ,-----,------         
ALR000038810,GADSDEN FIRE DEPT TRAINING,AL,------,Other,215 BURNSWAY DRIVE,GADSDEN,AL,35903,33.584887,-85.564096,N  ,N  ,-----,------         
ALR000025429,SERRA HONDA,AL,------,VSQG,3075 ALLISON BONNETT MEMORIAL DR,HUEYTOWN,AL,35023,33.270566,-86.591034,3,N  ,H----,------         
ALD982144552,NORTH AMERICAN RECREATION,AL,------,Other,780 HUTTO HILL,ANNISTON,AL,36201,,,,N  ,-----,------         
AL0000006312,ALABAMA DEPT OF FORENSIC SCIENCES,AL,------,Other,CJ REHLING LABORATORIES,AUBURN,AL,36831-3510,,,N  ,N  ,-----,------         
ALD983169665,TEXACO SERVICE STATION SAP #100494,AL,------,Other,900 9TH AVENUE WEST,BESSEMER,AL,35020,33.400167,-86.954444,N  ,N  ,-----,------         
ALR000039321,VA CLINIC MOBILE,AL,------,VSQG,1504 SPRINGHILL AVE,MOBILE,AL,36604,,,3,N  ,H----,------         
ALR000038794,PROPERTY OF HANSEL HODGES,AL,------,VSQG,68 PINEVIEW DRIVE,CAMDEN,AL,36726,,,3,N  ,H----,------         
ALR000039040,EZACT PLATING,AL,------,Other,3045 OLD COAL CITY ROAD,PELL CITY,AL,35125,,,N  ,N  ,-----,------         
ALD983168162,BRUCE CAMPBELL BODY SHOP,AL,------,SQG,HORTON GAP ROAD,BOAZ,AL,35957,,,2,N  ,H----,------         
ALR000040592,JOE HUDSON'S COLLISION CENTER,AL,------,VSQG,2737 PELHAM PARKWAY,PELHAM,AL,35124,,,3,N  ,H----,------         
ALD981479538,VILLAGE CLEANERS,AL,------,Other,1748 MONTGOMERY HIGHWAY,DOTHAN,AL,36303,31.25,-85.416667,N  ,N  ,-----,------         
ALD981021660,MID SOUTH ELECTRONICS INC,AL,------,VSQG,989 SUTTON BRIDGE ROAD,RAINBOW CITY,AL,35906,33.964769,-86.039071,3,N  ,H----,------         
ALR000030502,TNT FIREWORKS,AL,------,VSQG,4511 HELTON DRIVE,FLORENCE,AL,35630,,,3,N  ,H----,------         
ALR000040360,S&D INDUSTRIAL PAINTING INC,AL,------,Other,SR12 @ PIGEON CREEK RELIEF,RIVER FALLS,AL,36109,,,N  ,N  ,-----,------         
ALD983191222,BON AIR PLANT AVONDALE MILLS,AL,------,Other,MAIN STREET,BON AIR,AL,35032,,,N  ,N  ,-----,------         
ALR000034546,ALDOT DISTRICT 4,AL,------,Other,468 VALENTINE STREET EXTENSION,OZARK,AL,36361,,,,N  ,-----,------         
ALD983194275,WALMART #1462,AL,------,Other,129 INTERSTATE DRIVE,GREENVILLE,AL,36037,31.854,-86.64,N  ,N  ,-----,------         
ALR000029819,WALGREENS #6035,AL,------,SQG,2101 RICHARD ARRINGTON JR BLVD,BIRMINGHAM,AL,35209,,,2,N  ,H----,------         
ALD982142846,BIRMINGHAM DODGE LLC,AL,------,SQG,9820 PARKWAY EAST,BIRMINGHAM,AL,35215,33.372971,-86.411469,2,N  ,H----,------         
ALD983194283,WAL-MART STORE #06-0662,AL,------,Other,1605 BELTLINE ROAD SW,DECATUR,AL,35603,,,,N  ,-----,------         
ALR000039222,SOUTHERN NATURAL GAS BESSEMER #1 METER,AL,------,Other,CORNER MITCHELL RD & MURPHY LN,BESSEMER,AL,35020,,,,N  ,-----,------         
ALD983193608,AT&T,AL,------,Other,HWY 35,GOLDVILLE,AL,36427,,,,N  ,-----,------         
ALD983193350,A T & T,AL,------,Other,US HWY 40 MI FROM PRATTVILLE,MAPLESVILLE,AL,36750,,,,N  ,-----,------         
ALD983193384,A T & T,AL,------,Other,2 MI OFF HWY 10,RUTLEDGE,AL,36071,,,,N  ,-----,------         
ALR000043240,EDWARDS AUTO AND WRECKER SERVICE,AL,------,Other,4399 HIGHWAY 18 WEST,VERNON,AL,35592,,,N  ,N  ,-----,------         
ALR000010348,HOMETOWN CLEANERS,AL,------,Other,507 EAST GRAND AVENUE,RAINBOW CITY,AL,35906,33.948611,-86.030278,,N  ,-----,------         
AL0001013317,VERF DBA MAACO AUTO PAINTING,AL,------,VSQG,450 ROSS CLARK CIRCLE NE,DOTHAN,AL,36303,31.25,-85.333333,3,N  ,H----,------         
ALR000040238,GE BETZ INC,AL,------,Other,3519 SCENIC RIDGE DRIVE,TRUSSVILLE,AL,35173,,,N  ,N  ,-----,------         
ALR000005421,WALMART SUPERCENTER #731,AL,------,Other,505 HIGHWAY 80 WEST,DEMOPOLIS,AL,36732,32.498,-87.8323,,N  ,-----,------         
ALR000030239,JEFFERSON DAVIS COMMUNITY COLLEGE,AL,------,VSQG,6574 HWY 21 NORTH,ATMORE,AL,36504,,,3,N  ,H----,------         
ALR000043851,TOWN OF HURTSBORO,AL,------,Other,507 RAILROAD STREET,HURTSBORO,AL,36860,,,N  ,N  ,-----,------         
ALR000004283,WHITE TIGER PRINTING AND MEDIA PACKAGING,AL,------,Other,1505 THE BOARDWALK,HUNTSVILLE,AL,35816,34.738771,-86.656657,N  ,N  ,-----,------         
ALR000039610,RJM RECYCLING,AL,------,VSQG,700 WALKER GAP ROAD,SPRINGVILLE,AL,35146,,,3,N  ,H----,------         
ALR000022426,BLAZER FABRICATING LLC VINCENT PLANT,AL,------,SQG,HIGHWAY 85 & THOMPSON DRIVE,VINCENT,AL,35178,,,2,N  ,H----,------         
ALD983170655,HARRISON ROAD FOOD SHOP,AL,------,Other,3345 HARRISON ROAD,MONTGOMERY,AL,36109,32.366927,-86.25892,,N  ,-----,------         
ALR000025049,LUFKIN INDUSTRIAL GEAR REPAIR,AL,------,SQG,101 ADVANCED LANE,RAINBOW CITY,AL,35906,,,2,N  ,H----,------         
ALR000017772,BENNETT LUMBER COMPANY,AL,------,Other,111 OLD LADIGA ROAD,PIEDMONT,AL,36272,,,N  ,N  ,-----,------         
ALR000038729,ASC CONSTRUCTION EQUIPMENT USA INC,AL,------,VSQG,2011 NORTHERN BLVD,MONTGOMERY,AL,36110,,,3,N  ,H----,------         
ALR000047191,"AERO-MARK MRO, LLC DBA CAS",AL,------,VSQG,14560 SOUTH GREENO ROAD,FAIRHOPE,AL,36532,,,3,N  ,H----,------         
ALR000016154,TRI TECH EQUIPMENT INC,AL,------,VSQG,904 RAVENWOOD DRIVE,SELMA,AL,36701,32.26,-87.023,3,N  ,H----,------         
ALR000003863,SEARS ROEBUCK AND CO 8166,AL,------,VSQG,3404 MOFFAT ROAD,MOBILE,AL,36607,30.705669,-88.120205,3,N  ,H----,------         
ALR000040345,S&D INDUSTRIAL PAINTING INC,AL,------,Other,SR85 @ PROVIDENCE CREEK,BELLWOOD,AL,36109,,,N  ,N  ,-----,------         
ALD983194812,HOWELL BODY SHOP INC,AL,------,Other,735 MAHLEP LANE,ALEXANDRIA,AL,36250,33.4536,-85.5216,,N  ,-----,------         
ALR000039503,WALGREENS 10168,AL,------,SQG,12550 HIGHWAY 90,GRAND BAY,AL,36541,,,2,N  ,H----,------         
ALD982083586,GIBBONS FENDER & BODY WORKS INC,AL,------,Other,911 12TH ST,PHENIX CITY,AL,36867,32.468825,-85.006176,N  ,N  ,-----,------         
ALR000039149,CHARLIE AND FLOSSIE WOOD PROPERTY,AL,------,Other,708 WASHINGTON FERRY ROAD,PRATTVILLE,AL,36067,,,N  ,N  ,-----,------         
ALD981469547,SPARKS BODY SHOP INC,AL,------,VSQG,2512 WASHINGTON ST,HUNTSVILLE,AL,35811,34.75475,-86.588078,3,N  ,H----,------         
ALR000025387,ADAMSON FORD COLLISION CENTER,AL,------,VSQG,700 8TH STREET SOUTH,BIRMINGHAM,AL,35233,33.29335,-86.488682,3,N  ,H----,------         
ALD062458468,SWISS CLEANERS SPANISH FORT INC,AL,------,Other,OLD SPANISH FORT SHOPPING CTR,SPANISH FORT,AL,36527,,,,N  ,-----,------         
ALD983179078,AVEX ELECTRONICS RESEARCH DR,AL,------,Other,4906 RESEARCH DRIVE,HUNTSVILLE,AL,35805,34.7308,-86.656575,N  ,N  ,-----,------         
ALR000038760,"RECYCLING UNLIMITED, INC.",AL,------,Other,HIGHWAY 25,COLUMBIANA,AL,35051,,,N  ,N  ,-----,------         
AL0000194639,C&W AUTO PARTS & SUPPLY CO INC,AL,------,Other,3912 COTTAGE HILL ROAD,MOBILE,AL,36609-6512,,,,N  ,-----,------         
ALR000038448,J. PAUL JONES HOSPITAL,AL,------,Other,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726-1610,,,N  ,N  ,-----,------         
ALD981860273,KAR-GO OF MOBILE,AL,------,Other,970 SPRINGHILL AVENUE,MOBILE,AL,36604,30.690733,-88.057422,,N  ,-----,------         
ALD982123812,TENN-VAL INC.,AL,------,Other,MCENTIRE LANE,DECATUR,AL,35601,,,N  ,N  ,-----,------         
ALD982124018,BOWMAN METAL DECK DIVISION,AL,------,Other,57TH & GAULT AVE.,FORT PAYNE,AL,35967,,,N  ,N  ,-----,------         
AL0000044164,FATHOM UNDERSEA RESEARCH,AL,------,Other,HWY 90/BLAKELY RIVER,SPANISH FORT,AL,36527,,,N  ,N  ,-----,------         
ALD981472517,ANDRITZ INC,AL,------,Other,101 BAMBERG DRIVE,PELL CITY,AL,35125,,,,N  ,-----,------         
ALR000014233,PROVIDENCE HOSPITAL LABORATORY,AL,------,VSQG,6801 AIRPORT BLVD,MOBILE,AL,36608,,,3,N  ,H----,------         
ALR000035741,ATLANTIC INDUSTRIAL SERVICES INC,AL,------,Other,611A FINLEY ISLAND RD,DECATUR,AL,35601,34.37498,-83.07077,,N  ,-----,------         
ALD982100356,BERTHON'S CLEANERS INC,AL,------,VSQG,2201 7TH AVENUE SOUTH,BIRMINGHAM,AL,35233,33.507023,-86.796797,3,N  ,H----,------         
ALR000012161,ALABAMA LAND & MINERAL CORP,AL,------,VSQG,HIGHWAY 36,ABERNANT,AL,35440,,,3,N  ,H----,------         
ALR000008599,PENSACOLA POLLUTION CONTROL-TRANSFER FAC,AL,------,Other,109 SOUTHGATE ROAD,DOTHAN,AL,36301,,,N  ,N  ,-----,------         
ALR000024984,GARGUS PONTIAC BUICK GMC TRUCK INC,AL,------,SQG,728 SECOND AVE EAST,ONEONTA,AL,35121,33.57034,-86.28107,2,N  ,H----,------         
AL0000266445,MCKENZIE TANK LINES INC,AL,------,Other,4555 ALABAMA HWY 51,OPELIKA,AL,36801,,,,N  ,-----,------         
ALR000039123,ROBBINS TRANSMISSION,AL,------,VSQG,1538 SOUTH MEMORIAL DRIVE,PRATTVILLE,AL,36067,,,3,N  ,H----,------         
ALR000013060,ALLSTAR AUTO SALVAGE INC,AL,------,Other,6791 OLD PASCAGOULA ROAD,THEODORE,AL,36582,,,N  ,N  ,-----,------         
ALD983167735,BREWBAKER DODGE,AL,------,Other,222 EASTERN BOULEVARD,MONTGOMERY,AL,36117,32.416679,-86.220821,,N  ,-----,------         
ALR000010058,GEORGE'S AUTO PARTS,AL,------,VSQG,2119 8TH AVE N,BESSEMER,AL,35020,,,3,N  ,H----,------         
ALR000038398,NONE,AL,------,Other,1738 CO RD 47,CLANTON,AL,35045,,,,N  ,-----,------         
ALN970522001,SOUTHERN PINE ELECTRIC COOP INC,AL,------,Other,EVERGREEN,EVERGREEN,AL,36427,,,N  ,N  ,-----,------         
ALN970625000,FREDERICK PROPERTY,AL,------,Other,HIGHWAY 17,DETROIT,AL,35552,,,N  ,N  ,-----,------         
ALN010508000,R & R MOTORS,AL,------,Other,2023 GLOVER LANE,OXFORD,AL,36203,,,N  ,N  ,-----,------         
ALR000039008,TIRES 4 LESS,AL,------,Other,5908 HIGHWAY 90,THEODORE,AL,36582,,,,N  ,-----,------         
ALD981932940,ATMORE TRUCK SHOP,AL,------,Other,2797 HIGHWAY 21,ATMORE,AL,36502,31.034997,-87.293128,N  ,N  ,H----,------         
ALR000038836,HOUSTON CO EMA,AL,------,Other,1741 EDGAR SMITH RD,ASHFORD,AL,36312,,,N  ,N  ,-----,------         
ALR000034793,COMMANDER BOARD SIGNS OF ALABAMA INC,AL,------,Other,201 50TH STREET,FAIRFIELD,AL,35064,,,,N  ,-----,------         
ALR000014340,GKN WESTLAND AEROSPACE INC E BUILDING,AL,------,Other,1 TWIN CREEK DRIVE,TALLASSEE,AL,36078,,,,N  ,-----,------         
AL7470000004,SELMA FEDERAL BLDG-US COURTHOUSE,AL,------,Other,908 ALABAMA AVENUE,SELMA,AL,36701,,,,N  ,-----,------         
ALN000322000,PIKE FARMERS COOP,AL,------,Other,412 TENNILLE ROAD,BRUNDIDGE,AL,36010,,,N  ,N  ,-----,------         
ALN001115000,GENERAL COATINGS,AL,------,Other,209 DISTRIBUTION DRIVE,BIRMINGHAM,AL,35209,,,N  ,N  ,-----,------         
ALR000012328,PACKAGING MATERIALS & SUPPLY CO,AL,------,VSQG,2701 SOUTH PARK DRIVE,BIRMINGHAM,AL,35211,,,3,N  ,H----,------         
ALR000011908,LIVINGSTON BOX COMPANY,AL,------,Other,NORTH INDUSTRIAL PARK,LIVINGSTON,AL,35470,,,N  ,N  ,-----,------         
ALR000011957,MOBILE PULLEY MARINE SERVICES,AL,------,Other,530 DUNLOP DRIVE,PINTO ISLAND,AL,36652,,,N  ,N  ,-----,------         
ALR000011965,MOBILE PULLEY MARINE SERVICES,AL,------,Other,204 CHOCTAW POINT,MOBILE,AL,36602,30.6675,-88.033833,N  ,N  ,-----,------         
ALR000011981,INTERSTATE PRINTING,AL,------,VSQG,1135 CORPORATE DRIVE NORTH,MOBILE,AL,36607,,,3,N  ,H----,------         
